PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,confounder,random,continous1,continous2
412,0,3,"Hart, Mr. Henry",male,,0,0,394140,6.8583,,Q,1,6,1.6637697016491129,21.194369303292923
413,1,1,"Minahan, Miss. Daisy E",female,33.0,1,0,19928,90.0,C78,Q,0,83,0.45549198856057904,4.634537946127409
414,0,2,"Cunningham, Mr. Alfred Fleming",male,,0,0,239853,0.0,,S,1,97,2.2001835234190894,13.355566654137206
415,1,3,"Sundman, Mr. Johan Julian",male,44.0,0,0,STON/O 2. 3101269,7.925,,S,1,20,0.7430608560236975,9.581013122182421
416,0,3,"Meek, Mrs. Thomas (Annie Louise Rowley)",female,,0,0,343095,8.05,,S,0,69,3.0492888482803475,18.76294945822221
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",female,34.0,1,1,28220,32.5,,S,1,40,0.18118044107991693,7.105481114103894
418,1,2,"Silven, Miss. Lyyli Karoliina",female,18.0,0,2,250652,13.0,,S,0,9,3.650197394664782,3.9975383392053927
419,0,2,"Matthews, Mr. William John",male,30.0,0,0,28228,13.0,,S,1,34,0.7886420446719415,20.294438483264308
420,0,3,"Van Impe, Miss. Catharina",female,10.0,0,2,345773,24.15,,S,0,51,0.8124125419026296,7.8517032174237436
421,0,3,"Gheorgheff, Mr. Stanio",male,,0,0,349254,7.8958,,C,1,77,2.679789295693905,17.52019902529195
422,0,3,"Charters, Mr. David",male,21.0,0,0,A/5. 13032,7.7333,,Q,1,72,0.004439610830481389,6.257956500746843
423,0,3,"Zimmerman, Mr. Leo",male,29.0,0,0,315082,7.875,,S,0,17,1.8288678083082615,21.887094278942584
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,28.0,1,1,347080,14.4,,S,1,69,3.035117841053818,5.144000259097291
425,0,3,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,370129,20.2125,,S,1,17,0.3296696980881815,18.77356748576248
426,0,3,"Wiseman, Mr. Phillippe",male,,0,0,A/4. 34244,7.25,,S,0,43,3.626243020946033,6.211351834603892
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",female,28.0,1,0,2003,26.0,,S,1,68,3.746509796193869,18.785341522896054
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0,0,250655,26.0,,S,0,9,1.2350120679243202,1.3109236770304014
429,0,3,"Flynn, Mr. James",male,,0,0,364851,7.75,,Q,1,81,0.6480089294008375,14.354937970331486
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",male,32.0,0,0,SOTON/O.Q. 392078,8.05,E10,S,0,99,0.815148598847431,20.72551666687712
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28.0,0,0,110564,26.55,C52,S,0,37,2.0292294026961595,13.981909600324533
432,1,3,"Thorneycroft, Mrs. Percival (Florence Kate White)",female,,1,0,376564,16.1,,S,1,62,3.4703408429945557,21.179412451624305
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",female,42.0,1,0,SC/AH 3085,26.0,,S,1,82,2.657294187564954,7.184523219702966
434,0,3,"Kallio, Mr. Nikolai Erland",male,17.0,0,0,STON/O 2. 3101274,7.125,,S,0,41,0.9105913456296166,20.776317455742216
435,0,1,"Silvey, Mr. William Baird",male,50.0,1,0,13507,55.9,E44,S,0,23,3.786957080408952,21.717262832086448
436,1,1,"Carter, Miss. Lucile Polk",female,14.0,1,2,113760,120.0,B96 B98,S,1,23,2.3292220463849014,16.99294530199044
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",female,21.0,2,2,W./C. 6608,34.375,,S,0,0,2.642303151335781,2.6055384780382056
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",female,24.0,2,3,29106,18.75,,S,0,27,3.2015947377548484,3.417771880398922
439,0,1,"Fortune, Mr. Mark",male,64.0,1,4,19950,263.0,C23 C25 C27,S,0,27,2.900090845347548,15.90457523359471
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",male,31.0,0,0,C.A. 18723,10.5,,S,1,11,0.9510612031594654,21.515842780057266
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",female,45.0,1,1,F.C.C. 13529,26.25,,S,1,43,0.3632584009797206,10.669184943930427
442,0,3,"Hampe, Mr. Leon",male,20.0,0,0,345769,9.5,,S,1,42,3.235337127749629,11.318753359113014
443,0,3,"Petterson, Mr. Johan Emil",male,25.0,1,0,347076,7.775,,S,1,58,2.5380191502744394,2.3629913719237905
444,1,2,"Reynaldo, Ms. Encarnacion",female,28.0,0,0,230434,13.0,,S,1,39,2.5601508797701427,0.04282979795091313
445,1,3,"Johannesen-Bratthammer, Mr. Bernt",male,,0,0,65306,8.1125,,S,1,42,3.457992729168245,18.87934765675297
446,1,1,"Dodge, Master. Washington",male,4.0,0,2,33638,81.8583,A34,S,0,55,2.269191636947793,4.460350148339766
447,1,2,"Mellinger, Miss. Madeleine Violet",female,13.0,0,1,250644,19.5,,S,1,24,0.6233044170777275,2.0060847485005464
448,1,1,"Seward, Mr. Frederic Kimber",male,34.0,0,0,113794,26.55,,S,0,98,1.4116281338005354,1.8197865382708294
449,1,3,"Baclini, Miss. Marie Catherine",female,5.0,2,1,2666,19.2583,,C,0,74,0.15882970423637488,5.831003240021638
450,1,1,"Peuchen, Major. Arthur Godfrey",male,52.0,0,0,113786,30.5,C104,S,1,72,0.19811070012931076,18.938030492625288
451,0,2,"West, Mr. Edwy Arthur",male,36.0,1,2,C.A. 34651,27.75,,S,1,28,3.549067254919546,2.224740031874187
452,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,,1,0,65303,19.9667,,S,1,49,1.2852205536421817,0.8025072067563004
453,0,1,"Foreman, Mr. Benjamin Laventall",male,30.0,0,0,113051,27.75,C111,C,0,70,1.9079625593517715,13.287180783671548
454,1,1,"Goldenberg, Mr. Samuel L",male,49.0,1,0,17453,89.1042,C92,C,1,82,0.448581101869034,20.484913605853468
455,0,3,"Peduzzi, Mr. Joseph",male,,0,0,A/5 2817,8.05,,S,1,6,2.417862035110379,14.578382676668777
456,1,3,"Jalsevac, Mr. Ivan",male,29.0,0,0,349240,7.8958,,C,1,9,1.0952533859720663,1.1169079241766684
457,0,1,"Millet, Mr. Francis Davis",male,65.0,0,0,13509,26.55,E38,S,1,55,3.572347733287563,6.449454165692015
458,1,1,"Kenyon, Mrs. Frederick R (Marion)",female,,1,0,17464,51.8625,D21,S,1,0,2.1801903309538737,18.004827375459985
459,1,2,"Toomey, Miss. Ellen",female,50.0,0,0,F.C.C. 13531,10.5,,S,0,88,2.6010421856681036,10.770370362862957
460,0,3,"O'Connor, Mr. Maurice",male,,0,0,371060,7.75,,Q,1,80,1.2057527345867292,14.158737249847839
461,1,1,"Anderson, Mr. Harry",male,48.0,0,0,19952,26.55,E12,S,1,35,1.9433377988767795,4.099854591340814
462,0,3,"Morley, Mr. William",male,34.0,0,0,364506,8.05,,S,0,17,3.6302006071168345,3.4553503795217857
463,0,1,"Gee, Mr. Arthur H",male,47.0,0,0,111320,38.5,E63,S,0,18,0.8965800973586737,10.885125288575544
464,0,2,"Milling, Mr. Jacob Christian",male,48.0,0,0,234360,13.0,,S,0,12,1.6876280390243,16.090106642725978
465,0,3,"Maisner, Mr. Simon",male,,0,0,A/S 2816,8.05,,S,1,34,3.7959678202336273,15.131561980226813
466,0,3,"Goncalves, Mr. Manuel Estanslas",male,38.0,0,0,SOTON/O.Q. 3101306,7.05,,S,1,32,2.361384170115248,16.20610139287462
467,0,2,"Campbell, Mr. William",male,,0,0,239853,0.0,,S,0,21,2.638185661703666,11.351384029234461
468,0,1,"Smart, Mr. John Montgomery",male,56.0,0,0,113792,26.55,,S,1,12,0.7935038834470332,10.74495746083191
469,0,3,"Scanlan, Mr. James",male,,0,0,36209,7.725,,Q,0,56,1.4897046639710445,14.616262456868483
470,1,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,,C,0,81,1.6145091350711258,5.634386956870907
471,0,3,"Keefe, Mr. Arthur",male,,0,0,323592,7.25,,S,1,0,0.41836834552076585,2.012415780545206
472,0,3,"Cacic, Mr. Luka",male,38.0,0,0,315089,8.6625,,S,0,77,1.622241523574203,17.044330197907716
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",female,33.0,1,2,C.A. 34651,27.75,,S,0,96,3.9168046482032017,9.79820036721975
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",female,23.0,0,0,SC/AH Basle 541,13.7917,D,C,0,84,2.9813695425276774,16.078225253515434
475,0,3,"Strandberg, Miss. Ida Sofia",female,22.0,0,0,7553,9.8375,,S,0,35,3.5229846441649304,21.38015420140929
476,0,1,"Clifford, Mr. George Quincy",male,,0,0,110465,52.0,A14,S,0,59,2.1105903275888322,16.157771119294956
477,0,2,"Renouf, Mr. Peter Henry",male,34.0,1,0,31027,21.0,,S,0,58,1.1574843822684877,17.07240024110562
478,0,3,"Braund, Mr. Lewis Richard",male,29.0,1,0,3460,7.0458,,S,0,41,3.7058627218847975,6.930934504884952
479,0,3,"Karlsson, Mr. Nils August",male,22.0,0,0,350060,7.5208,,S,0,34,3.4815179912304077,21.726140367537933
480,1,3,"Hirvonen, Miss. Hildur E",female,2.0,0,1,3101298,12.2875,,S,1,59,1.855908208953434,17.984871830738378
481,0,3,"Goodwin, Master. Harold Victor",male,9.0,5,2,CA 2144,46.9,,S,1,48,2.0060633309816627,21.283659896458115
482,0,2,"Frost, Mr. Anthony Wood ""Archie""",male,,0,0,239854,0.0,,S,1,17,1.451755720028281,15.112745994644897
483,0,3,"Rouse, Mr. Richard Henry",male,50.0,0,0,A/5 3594,8.05,,S,1,73,2.3966912337125996,10.306910406975765
484,1,3,"Turkula, Mrs. (Hedwig)",female,63.0,0,0,4134,9.5875,,S,0,66,3.1672133040426402,3.104252151030513
485,1,1,"Bishop, Mr. Dickinson H",male,25.0,1,0,11967,91.0792,B49,C,1,24,1.8342334993307832,21.45763799435084
486,0,3,"Lefebre, Miss. Jeannie",female,,3,1,4133,25.4667,,S,1,74,3.421678737978833,20.811785459193445
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",female,35.0,1,0,19943,90.0,C93,S,0,89,1.0650889505413264,18.689886098226644
488,0,1,"Kent, Mr. Edward Austin",male,58.0,0,0,11771,29.7,B37,C,1,78,2.5205384719679325,12.613659301471282
489,0,3,"Somerton, Mr. Francis William",male,30.0,0,0,A.5. 18509,8.05,,S,1,75,2.9387121959911986,3.0671932663334243
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",male,9.0,1,1,C.A. 37671,15.9,,S,1,56,0.7343239782863229,6.169958111581698
491,0,3,"Hagland, Mr. Konrad Mathias Reiersen",male,,1,0,65304,19.9667,,S,0,5,2.625882771840483,16.124684360865235
492,0,3,"Windelov, Mr. Einar",male,21.0,0,0,SOTON/OQ 3101317,7.25,,S,1,8,2.5579433944626104,19.798137596544503
493,0,1,"Molson, Mr. Harry Markland",male,55.0,0,0,113787,30.5,C30,S,0,61,2.6566127152176087,6.038137410906796
494,0,1,"Artagaveytia, Mr. Ramon",male,71.0,0,0,PC 17609,49.5042,,C,1,2,1.4556703872840377,7.746708283042817
495,0,3,"Stanley, Mr. Edward Roland",male,21.0,0,0,A/4 45380,8.05,,S,0,45,3.294179941080363,3.543689433094822
496,0,3,"Yousseff, Mr. Gerious",male,,0,0,2627,14.4583,,C,1,44,3.8805176739659832,17.993378077803833
497,1,1,"Eustis, Miss. Elizabeth Mussey",female,54.0,1,0,36947,78.2667,D20,C,1,59,2.0845889017486923,18.620027782251046
498,0,3,"Shellard, Mr. Frederick William",male,,0,0,C.A. 6212,15.1,,S,0,53,3.350655140539009,6.774260162044053
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",female,25.0,1,2,113781,151.55,C22 C26,S,0,20,2.9808323196911166,3.5367954252666163
500,0,3,"Svensson, Mr. Olof",male,24.0,0,0,350035,7.7958,,S,1,19,2.143426151643851,20.282846269659004
501,0,3,"Calic, Mr. Petar",male,17.0,0,0,315086,8.6625,,S,1,59,0.7785517777895365,14.1495952034944
502,0,3,"Canavan, Miss. Mary",female,21.0,0,0,364846,7.75,,Q,0,17,2.7513721707508276,14.120753684770825
503,0,3,"O'Sullivan, Miss. Bridget Mary",female,,0,0,330909,7.6292,,Q,1,96,0.07185047091403618,2.21914215985724
504,0,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,4135,9.5875,,S,0,54,2.5525601143970813,5.208713336848731
505,1,1,"Maioni, Miss. Roberta",female,16.0,0,0,110152,86.5,B79,S,1,9,1.0697003388645028,21.255793810684306
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",male,18.0,1,0,PC 17758,108.9,C65,C,0,10,0.4296832368605026,7.49453383414496
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",female,33.0,0,2,26360,26.0,,S,0,49,3.468174913401909,10.530725193910913
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,,0,0,111427,26.55,,S,1,22,2.958790718929767,14.939003722572588
509,0,3,"Olsen, Mr. Henry Margido",male,28.0,0,0,C 4001,22.525,,S,0,40,1.8895137524930532,6.093429453518295
510,1,3,"Lang, Mr. Fang",male,26.0,0,0,1601,56.4958,,S,0,37,0.3151185081125716,3.494173069706207
511,1,3,"Daly, Mr. Eugene Patrick",male,29.0,0,0,382651,7.75,,Q,0,77,3.7912616858061696,16.98198751504567
512,0,3,"Webber, Mr. James",male,,0,0,SOTON/OQ 3101316,8.05,,S,1,22,1.5325181814573434,6.30802450944152
513,1,1,"McGough, Mr. James Robert",male,36.0,0,0,PC 17473,26.2875,E25,S,1,44,3.484255401545361,16.12306446777066
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,54.0,1,0,PC 17603,59.4,,C,0,29,0.8452227180027818,0.5471220222746636
515,0,3,"Coleff, Mr. Satio",male,24.0,0,0,349209,7.4958,,S,1,78,0.9935635561763454,11.95892232937816
516,0,1,"Walker, Mr. William Anderson",male,47.0,0,0,36967,34.0208,D46,S,0,26,0.9020129403749881,4.336241118924251
517,1,2,"Lemore, Mrs. (Amelia Milley)",female,34.0,0,0,C.A. 34260,10.5,F33,S,1,52,2.67588543209682,10.433103652795133
518,0,3,"Ryan, Mr. Patrick",male,,0,0,371110,24.15,,Q,1,63,1.0187456132036337,8.489485170177254
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",female,36.0,1,0,226875,26.0,,S,1,62,2.6815933423642875,16.358903787371684
520,0,3,"Pavlovic, Mr. Stefo",male,32.0,0,0,349242,7.8958,,S,1,83,1.9301125530506558,6.952256216677433
521,1,1,"Perreault, Miss. Anne",female,30.0,0,0,12749,93.5,B73,S,1,22,1.3520464199205513,0.6297299763331619
522,0,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,,S,0,62,1.6341150911968354,3.282576620577144
523,0,3,"Lahoud, Mr. Sarkis",male,,0,0,2624,7.225,,C,1,19,0.025463379620390025,3.251218247844635
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,44.0,0,1,111361,57.9792,B18,C,0,9,2.7231394635610013,5.095591461740693
525,0,3,"Kassem, Mr. Fared",male,,0,0,2700,7.2292,,C,1,21,2.253551405567008,4.944247591879104
526,0,3,"Farrell, Mr. James",male,40.5,0,0,367232,7.75,,Q,0,11,3.275713402494096,19.927516170233474
527,1,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,W./C. 14258,10.5,,S,1,31,2.46479710345781,16.997067060182918
528,0,1,"Farthing, Mr. John",male,,0,0,PC 17483,221.7792,C95,S,1,56,0.423625487075209,0.7847392997919203
529,0,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,3101296,7.925,,S,1,24,3.5481304028341087,2.9061870621140207
530,0,2,"Hocking, Mr. Richard George",male,23.0,2,1,29104,11.5,,S,1,87,2.7822553478126326,4.491043137253896
531,1,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26360,26.0,,S,0,42,2.4915447207695753,5.989349308206597
532,0,3,"Toufik, Mr. Nakli",male,,0,0,2641,7.2292,,C,1,81,3.01892225202959,0.5025512504332437
533,0,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,2690,7.2292,,C,0,57,0.8641542367017365,20.984453069350174
534,1,3,"Peter, Mrs. Catherine (Catherine Rizk)",female,,0,2,2668,22.3583,,C,1,61,2.6408065508299026,8.962298801496425
535,0,3,"Cacic, Miss. Marija",female,30.0,0,0,315084,8.6625,,S,1,64,2.2363588459161807,6.6083682725951345
536,1,2,"Hart, Miss. Eva Miriam",female,7.0,0,2,F.C.C. 13529,26.25,,S,0,67,0.16227781929403484,6.199457468957606
537,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S,1,6,2.107132861300014,15.808054666222601
538,1,1,"LeRoy, Miss. Bertha",female,30.0,0,0,PC 17761,106.425,,C,1,88,1.304966286296784,0.17401086389915776
539,0,3,"Risien, Mr. Samuel Beard",male,,0,0,364498,14.5,,S,1,14,2.7548201335135127,21.378589153083276
540,1,1,"Frolicher, Miss. Hedwig Margaritha",female,22.0,0,2,13568,49.5,B39,C,0,41,3.951420777211182,11.777260284250996
541,1,1,"Crosby, Miss. Harriet R",female,36.0,0,2,WE/P 5735,71.0,B22,S,0,4,3.643066611438817,10.178462834832798
542,0,3,"Andersson, Miss. Ingeborg Constanzia",female,9.0,4,2,347082,31.275,,S,0,94,0.4950017316500297,7.762520047633416
543,0,3,"Andersson, Miss. Sigrid Elisabeth",female,11.0,4,2,347082,31.275,,S,0,7,1.9280134337348183,17.336111574459075
544,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,,S,1,84,3.8023336525445415,4.929676994739107
545,0,1,"Douglas, Mr. Walter Donald",male,50.0,1,0,PC 17761,106.425,C86,C,1,32,2.377968250520179,16.037115519284335
546,0,1,"Nicholson, Mr. Arthur Ernest",male,64.0,0,0,693,26.0,,S,0,4,3.6224228467442074,10.627846862117785
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",female,19.0,1,0,2908,26.0,,S,1,87,0.7308124529911297,4.836283694945523
548,1,2,"Padro y Manent, Mr. Julian",male,,0,0,SC/PARIS 2146,13.8625,,C,0,3,1.1821260204159372,5.116961539248096
549,0,3,"Goldsmith, Mr. Frank John",male,33.0,1,1,363291,20.525,,S,1,6,0.7598545915834234,12.588256251668728
550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,,S,1,55,2.2096379187058277,3.2549300484367656
551,1,1,"Thayer, Mr. John Borland Jr",male,17.0,0,2,17421,110.8833,C70,C,1,31,0.22830415943118387,17.773583737982268
552,0,2,"Sharp, Mr. Percival James R",male,27.0,0,0,244358,26.0,,S,0,90,2.3170173502710876,19.07764905691733
553,0,3,"O'Brien, Mr. Timothy",male,,0,0,330979,7.8292,,Q,1,86,1.395018389842916,9.763391548758781
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",male,22.0,0,0,2620,7.225,,C,1,11,3.6745685216511514,18.256366469467245
555,1,3,"Ohman, Miss. Velin",female,22.0,0,0,347085,7.775,,S,0,30,1.4449510962630572,15.25612589746046
556,0,1,"Wright, Mr. George",male,62.0,0,0,113807,26.55,,S,0,41,2.436956720234209,18.15566728016303
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,11755,39.6,A16,C,1,5,3.5085986370373994,11.94149167741472
558,0,1,"Robbins, Mr. Victor",male,,0,0,PC 17757,227.525,,C,0,84,2.2250812368534842,18.952267891439842
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",female,39.0,1,1,110413,79.65,E67,S,1,74,1.4889741240393048,13.871031579770154
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",female,36.0,1,0,345572,17.4,,S,0,68,3.206568553736696,17.539901243774903
561,0,3,"Morrow, Mr. Thomas Rowan",male,,0,0,372622,7.75,,Q,1,91,1.3667194109354073,21.80184030448439
562,0,3,"Sivic, Mr. Husein",male,40.0,0,0,349251,7.8958,,S,1,48,0.7243815803675528,7.428728511927115
563,0,2,"Norman, Mr. Robert Douglas",male,28.0,0,0,218629,13.5,,S,0,89,3.97184683544479,5.604092593861171
564,0,3,"Simmons, Mr. John",male,,0,0,SOTON/OQ 392082,8.05,,S,0,38,2.455691853912678,8.473166133269006
565,0,3,"Meanwell, Miss. (Marion Ogden)",female,,0,0,SOTON/O.Q. 392087,8.05,,S,1,21,1.4660334466201355,21.584055066927075
566,0,3,"Davies, Mr. Alfred J",male,24.0,2,0,A/4 48871,24.15,,S,0,90,2.6651926037570184,21.75449605967418
567,0,3,"Stoytcheff, Mr. Ilia",male,19.0,0,0,349205,7.8958,,S,1,82,1.68421066504447,2.971615977591515
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",female,29.0,0,4,349909,21.075,,S,1,20,1.3998371589905392,11.842320399665898
569,0,3,"Doharr, Mr. Tannous",male,,0,0,2686,7.2292,,C,0,93,0.5139444457169713,12.35950961446154
570,1,3,"Jonsson, Mr. Carl",male,32.0,0,0,350417,7.8542,,S,1,41,1.0458362529446577,10.514304351425313
571,1,2,"Harris, Mr. George",male,62.0,0,0,S.W./PP 752,10.5,,S,1,31,2.013932703733287,8.959358335218052
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",female,53.0,2,0,11769,51.4792,C101,S,0,51,3.221632748681365,9.237849004248496
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S,1,4,2.685517593979117,20.60621861790976
574,1,3,"Kelly, Miss. Mary",female,,0,0,14312,7.75,,Q,1,97,3.9492393135554757,13.333102974712194
575,0,3,"Rush, Mr. Alfred George John",male,16.0,0,0,A/4. 20589,8.05,,S,1,17,1.3101943077198328,5.92986934801908
576,0,3,"Patchett, Mr. George",male,19.0,0,0,358585,14.5,,S,1,81,1.5314694011268304,7.420464654725153
577,1,2,"Garside, Miss. Ethel",female,34.0,0,0,243880,13.0,,S,1,49,0.9509755453493143,11.44534977702102
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",female,39.0,1,0,13507,55.9,E44,S,0,46,3.1891552447171274,21.06060272208769
579,0,3,"Caram, Mrs. Joseph (Maria Elias)",female,,1,0,2689,14.4583,,C,1,9,2.7483157888189558,19.737179848710074
580,1,3,"Jussila, Mr. Eiriik",male,32.0,0,0,STON/O 2. 3101286,7.925,,S,0,84,1.1562573349974592,8.644942999534454
581,1,2,"Christy, Miss. Julie Rachel",female,25.0,1,1,237789,30.0,,S,1,60,1.5315036827776094,15.678886872143698
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",female,39.0,1,1,17421,110.8833,C68,C,0,44,0.19052520863926414,18.517729053512625
583,0,2,"Downton, Mr. William James",male,54.0,0,0,28403,26.0,,S,0,93,0.8111390881471836,12.165390902992403
584,0,1,"Ross, Mr. John Hugo",male,36.0,0,0,13049,40.125,A10,C,0,29,1.82914609237625,6.421853224739841
585,0,3,"Paulner, Mr. Uscher",male,,0,0,3411,8.7125,,C,1,83,2.3324194228927535,7.06214978758705
586,1,1,"Taussig, Miss. Ruth",female,18.0,0,2,110413,79.65,E68,S,0,55,1.2209768321246202,17.05768181614737
587,0,2,"Jarvis, Mr. John Denzil",male,47.0,0,0,237565,15.0,,S,1,92,0.02236043733542914,15.025999440876515
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",male,60.0,1,1,13567,79.2,B41,C,1,11,2.631290704140957,18.188040322661237
589,0,3,"Gilinski, Mr. Eliezer",male,22.0,0,0,14973,8.05,,S,1,82,0.5982782774568705,3.653681003506578
590,0,3,"Murdlin, Mr. Joseph",male,,0,0,A./5. 3235,8.05,,S,1,80,2.761827267965003,8.3012743158278
591,0,3,"Rintamaki, Mr. Matti",male,35.0,0,0,STON/O 2. 3101273,7.125,,S,1,54,0.008761776670176857,10.335974529746586
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",female,52.0,1,0,36947,78.2667,D20,C,1,41,2.739315706357294,13.393742941285954
593,0,3,"Elsbury, Mr. William James",male,47.0,0,0,A/5 3902,7.25,,S,1,62,3.18635792432388,8.718640301819296
594,0,3,"Bourke, Miss. Mary",female,,0,2,364848,7.75,,Q,1,19,1.2544866567197839,16.002512626001334
595,0,2,"Chapman, Mr. John Henry",male,37.0,1,0,SC/AH 29037,26.0,,S,0,33,3.541133013340579,14.95238358692302
596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,,S,1,3,3.316657461588184,17.34043002476735
597,1,2,"Leitch, Miss. Jessie Wills",female,,0,0,248727,33.0,,S,1,22,0.45612887881491204,12.596604451235663
598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,,S,1,49,0.03276164159525585,12.17036470033453
599,0,3,"Boulos, Mr. Hanna",male,,0,0,2664,7.225,,C,1,60,3.6218137146776455,5.469252207156299
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,49.0,1,0,PC 17485,56.9292,A20,C,1,43,1.9303121944323958,11.484883645718451
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",female,24.0,2,1,243847,27.0,,S,0,74,1.0039133399648974,5.758343430259553
602,0,3,"Slabenoff, Mr. Petco",male,,0,0,349214,7.8958,,S,1,51,0.23077812063342407,2.8935042311633885
603,0,1,"Harrington, Mr. Charles H",male,,0,0,113796,42.4,,S,1,19,1.2924520885306605,0.33690846208485237
604,0,3,"Torber, Mr. Ernst William",male,44.0,0,0,364511,8.05,,S,0,44,2.400164136287025,9.738552130554602
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",male,35.0,0,0,111426,26.55,,C,1,49,0.2578001003178274,12.632950784093097
606,0,3,"Lindell, Mr. Edvard Bengtsson",male,36.0,1,0,349910,15.55,,S,1,21,1.1727548814895208,1.177322454177528
607,0,3,"Karaic, Mr. Milan",male,30.0,0,0,349246,7.8958,,S,1,41,1.1690001769622258,10.809805706928179
608,1,1,"Daniel, Mr. Robert Williams",male,27.0,0,0,113804,30.5,,S,1,14,0.18231552732146472,14.401615425071363
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,22.0,1,2,SC/Paris 2123,41.5792,,C,0,64,2.0968232207955393,0.5250030225848261
610,1,1,"Shutes, Miss. Elizabeth W",female,40.0,0,0,PC 17582,153.4625,C125,S,0,92,1.9672966852891611,7.297971829331979
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",female,39.0,1,5,347082,31.275,,S,1,86,3.313296048079632,17.5541612480263
612,0,3,"Jardin, Mr. Jose Neto",male,,0,0,SOTON/O.Q. 3101305,7.05,,S,0,98,2.635608648562272,21.6692616710337
613,1,3,"Murphy, Miss. Margaret Jane",female,,1,0,367230,15.5,,Q,0,71,1.4892014729670446,1.377836539014886
614,0,3,"Horgan, Mr. John",male,,0,0,370377,7.75,,Q,1,33,0.23722239585589833,11.834158165531653
615,0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,,S,0,45,0.2454373009773403,4.142769971376887
616,1,2,"Herman, Miss. Alice",female,24.0,1,2,220845,65.0,,S,0,18,3.5371782476588227,1.3641291801117885
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,,S,0,30,1.287243031535628,14.827917340291759
